"State","Year","Quarter","District_Pincode","Transaction_count","Transaction_amount"
"arunachal-pradesh","2022","2","791110","449672","1063140000"
"arunachal-pradesh","2022","2","791111","365813","825172000"
"arunachal-pradesh","2022","2","791113","293972","636387000"
"arunachal-pradesh","2022","2","791102","202400","506976000"
"arunachal-pradesh","2022","2","792103","171123","328590000"
"arunachal-pradesh","2022","2","792001","168260","347653000"
"arunachal-pradesh","2022","2","791109","160963","328924000"
"arunachal-pradesh","2022","2","791001","138781","429415000"
"arunachal-pradesh","2022","2","792110","104904","274482000"
"arunachal-pradesh","2022","2","790116","104888","264639000"
"arunachal-pradesh","2022","3","791110","493396","989512000"
"arunachal-pradesh","2022","3","791111","430374","859785000"
"arunachal-pradesh","2022","3","791113","350164","659315000"
"arunachal-pradesh","2022","3","791102","223033","502704000"
"arunachal-pradesh","2022","3","792001","177984","312906000"
"arunachal-pradesh","2022","3","791109","171234","304861000"
"arunachal-pradesh","2022","3","792103","168900","302219000"
"arunachal-pradesh","2022","3","791001","156417","457311000"
"arunachal-pradesh","2022","3","791112","122875","208103000"
"arunachal-pradesh","2022","3","790116","119024","273946000"
"arunachal-pradesh","2022","4","791110","579246","1065690000"
"arunachal-pradesh","2022","4","791111","486688","876349000"
"arunachal-pradesh","2022","4","791113","386008","654737000"
"arunachal-pradesh","2022","4","791102","261421","545042000"
"arunachal-pradesh","2022","4","792103","210161","343380000"
"arunachal-pradesh","2022","4","792001","208541","333709000"
"arunachal-pradesh","2022","4","791001","204796","538239000"
"arunachal-pradesh","2022","4","791109","199942","337368000"
"arunachal-pradesh","2022","4","791112","153846","233173000"
"arunachal-pradesh","2022","4","791120","140090","339456000"
"assam","2018","1","782127","36278","55685100"
"assam","2018","1","782126","19015","29531600"
"assam","2018","1","781010","17827","17537600"
"assam","2018","1","781032","12544","16344800"
"assam","2018","1","781039","12320","11675400"
"assam","2018","1","781022","11160","21394200"
"assam","2018","1","781001","10964","14211900"
"assam","2018","1","781005","9017","11227200"
"assam","2018","1","781038","8676","13458100"
"assam","2018","1","782123","8395","9021450"
"assam","2018","2","782127","48384","116170000"
"assam","2018","2","781010","28765","34543100"
"assam","2018","2","781032","23020","37070000"
"assam","2018","2","782126","21573","43770500"
"assam","2018","2","781022","18670","42156400"
"assam","2018","2","781001","16484","28303500"
"assam","2018","2","781039","16265","16302500"
"assam","2018","2","781038","14557","27844600"
"assam","2018","2","781308","13501","14412300"
"assam","2018","2","782123","13067","12434300"
"assam","2018","3","781010","53744","63112500"
"assam","2018","3","782127","34599","82030500"
"assam","2018","3","781032","33634","64706000"
"assam","2018","3","781022","28483","65165000"
"assam","2018","3","781001","23772","46640800"
"assam","2018","3","781039","23417","24795400"
"assam","2018","3","781038","20581","41002600"
"assam","2018","3","783380","20313","31377400"
"assam","2018","3","781308","20256","36590800"
"assam","2018","3","781136","20134","24505400"
"assam","2018","4","782123","191097","40366000"
"assam","2018","4","782127","59167","55990400"
"assam","2018","4","781032","51149","98762200"
"assam","2018","4","782003","48402","33450800"
"assam","2018","4","781022","44539","104401000"
"assam","2018","4","781010","43288","77616400"
"assam","2018","4","782126","38675","31863200"
"assam","2018","4","781001","35778","72836700"
"assam","2018","4","781319","34279","45240500"
"assam","2018","4","781038","31676","62489700"
"assam","2019","1","781010","503839","1078120000"
"assam","2019","1","781032","62258","120122000"
"assam","2019","1","781039","57692","41044700"
"assam","2019","1","781022","55124","119978000"
"assam","2019","1","782123","46667","41897200"
"assam","2019","1","781001","43515","89813400"
"assam","2019","1","782127","42671","51768800"
"assam","2019","1","781136","42533","61584100"
"assam","2019","1","781038","39406","76359900"
"assam","2019","1","781314","32414","45265900"
"assam","2019","2","781010","1651072","3400970000"
"assam","2019","2","781032","67144","136159000"
"assam","2019","2","781039","61117","41121600"
"assam","2019","2","781022","56840","133564000"
"assam","2019","2","781001","45316","99439900"
"assam","2019","2","781038","40783","85345400"
"assam","2019","2","781011","35256","71372300"
"assam","2019","2","781028","35051","88623400"
"assam","2019","2","781019","34614","71776700"
"assam","2019","2","785001","34411","68114400"
"assam","2019","3","781010","1013793","3958010000"
"assam","2019","3","781032","94854","170917000"
"assam","2019","3","781022","79856","158779000"
"assam","2019","3","781039","76010","53729200"
"assam","2019","3","781001","62282","124590000"
"assam","2019","3","781038","58487","113539000"
"assam","2019","3","781019","51280","92682100"
"assam","2019","3","781011","49702","92674400"
"assam","2019","3","781028","49020","109565000"
"assam","2019","3","781005","48872","88506500"
"assam","2019","4","781010","1082582","4255350000"
"assam","2019","4","781009","168681","609655000"
"assam","2019","4","781032","100676","185406000"
"assam","2019","4","781039","93370","61392400"
"assam","2019","4","781022","87774","183566000"
"assam","2019","4","781001","68636","147064000"
"assam","2019","4","781038","64729","129172000"
"assam","2019","4","781011","55522","108944000"
"assam","2019","4","781028","54001","122296000"
"assam","2019","4","781019","53185","96803100"
"assam","2020","1","781009","1780036","7174090000"
"assam","2020","1","781032","118710","214332000"
"assam","2020","1","781039","112344","71576600"
"assam","2020","1","781022","107942","230074000"
"assam","2020","1","781001","79047","168980000"
"assam","2020","1","781038","77757","151760000"
"assam","2020","1","781028","67504","156019000"
"assam","2020","1","781011","66187","133655000"
"assam","2020","1","781019","62192","112930000"
"assam","2020","1","781005","57925","113265000"
"assam","2020","2","781009","1192185","4778570000"
"assam","2020","2","781032","98935","166764000"
"assam","2020","2","781022","89467","179401000"
"assam","2020","2","783380","73336","119626000"
"assam","2020","2","781038","71811","123806000"
"assam","2020","2","781028","64789","139874000"
"assam","2020","2","781011","63697","111255000"
"assam","2020","2","786001","60266","116013000"
"assam","2020","2","782435","59364","95325900"
"assam","2020","2","781001","59124","122990000"
"assam","2020","3","781009","2659242","10013700000"
"assam","2020","3","781032","118055","232421000"
"assam","2020","3","786001","116668","338398000"
"assam","2020","3","781022","112568","249091000"
"assam","2020","3","781038","88704","179615000"
"assam","2020","3","783380","80101","178370000"
"assam","2020","3","781028","79450","195890000"
"assam","2020","3","781001","74329","171893000"
"assam","2020","3","781011","72486","143647000"
"assam","2020","3","781012","69823","156946000"
"assam","2020","4","781009","2706533","10281000000"
"assam","2020","4","781032","208338","423133000"
"assam","2020","4","781022","191909","448388000"
"assam","2020","4","781001","146326","361730000"
"assam","2020","4","781038","141467","305287000"
"assam","2020","4","786001","136686","399892000"
"assam","2020","4","781028","124055","335254000"
"assam","2020","4","781011","115652","275380000"
"assam","2020","4","781019","109902","224542000"
"assam","2020","4","781005","107715","228191000"
"assam","2021","1","781009","6524270","17428200000"
"assam","2021","1","786001","223886","596405000"
"assam","2021","1","781022","220209","532677000"
"assam","2021","1","781032","219173","454426000"
"assam","2021","1","781001","164447","415951000"
"assam","2021","1","781038","147267","339125000"
"assam","2021","1","781028","134378","379837000"
"assam","2021","1","781039","121609","125230000"
"assam","2021","1","781011","118996","298365000"
"assam","2021","1","781019","115698","244219000"
"assam","2021","2","781009","9152474","20665300000"
"assam","2021","2","786001","301912","712393000"
"assam","2021","2","781032","214544","426649000"
"assam","2021","2","781022","210224","485126000"
"assam","2021","2","781038","156202","329132000"
"assam","2021","2","781028","141496","376162000"
"assam","2021","2","781319","141071","380180000"
"assam","2021","2","781001","140945","344253000"
"assam","2021","2","783330","140014","436651000"
"assam","2021","2","781039","138550","131928000"
"assam","2021","3","781009","12729978","27464000000"
"assam","2021","3","786001","427258","967976000"
"assam","2021","3","781032","317420","611162000"
"assam","2021","3","781022","306809","640424000"
"assam","2021","3","781038","228604","464234000"
"assam","2021","3","781001","214826","510386000"
"assam","2021","3","781028","202529","500653000"
"assam","2021","3","781011","185134","430609000"
"assam","2021","3","781316","184851","502029000"
"assam","2021","3","781319","181532","432011000"
"assam","2021","4","781009","16779607","36391200000"
"assam","2021","4","786001","589421","1306150000"
"assam","2021","4","781032","478852","833712000"
"assam","2021","4","781022","476771","875944000"
"assam","2021","4","781001","350899","765800000"
"assam","2021","4","781038","326950","624753000"
"assam","2021","4","781028","293043","655881000"
"assam","2021","4","781316","285464","789572000"
"assam","2021","4","781319","279718","685351000"
"assam","2021","4","781019","258000","438703000"
"assam","2022","1","781009","21143287","46189800000"
"assam","2022","1","786001","737669","1585320000"
"assam","2022","1","781022","642641","1105530000"
"assam","2022","1","781032","607413","955576000"
"assam","2022","1","781001","441260","881519000"
"assam","2022","1","781038","429897","775938000"
"assam","2022","1","781028","382727","817368000"
"assam","2022","1","781319","368895","924025000"
"assam","2022","1","781316","362610","1037950000"
"assam","2022","1","781005","328830","517856000"
"assam","2022","2","781009","27909097","54262500000"
"assam","2022","2","786001","1010236","1941250000"
"assam","2022","2","781022","811780","1259140000"
"assam","2022","2","781032","753818","1091880000"
"assam","2022","2","781001","557255","1059440000"
"assam","2022","2","781038","548977","903984000"
"assam","2022","2","781319","492658","1098050000"
"assam","2022","2","781316","486936","1132620000"
"assam","2022","2","781028","483936","902089000"
"assam","2022","2","784115","480261","916458000"
"assam","2022","3","781013","23740033","43477800000"
"assam","2022","3","781009","4453845","8402330000"
"assam","2022","3","785001","1305456","2167990000"
"assam","2022","3","781022","917155","1321080000"
"assam","2022","3","781032","854723","1185470000"
"assam","2022","3","788151","782629","1483870000"
"assam","2022","3","786001","773303","1335820000"
"assam","2022","3","781301","672975","1289350000"
"assam","2022","3","784001","652030","1117820000"
"assam","2022","3","781001","640733","1147070000"
"assam","2022","4","781013","35940014","65266900000"
"assam","2022","4","781301","1464765","2697010000"
"assam","2022","4","785001","1165321","1892210000"
"assam","2022","4","783380","1025231","1980830000"
"assam","2022","4","781022","1021760","1404910000"
"assam","2022","4","786001","1016397","1720960000"
"assam","2022","4","781032","945052","1228670000"
"assam","2022","4","781103","813992","1537210000"
"assam","2022","4","781001","753829","1316230000"
"assam","2022","4","781038","712469","1030360000"
"bihar","2018","1","800006","212121","159171000"
"bihar","2018","1","800001","177256","242741000"
"bihar","2018","1","800020","129071","141720000"
"bihar","2018","1","845401","76416","76205300"
"bihar","2018","1","800015","73983","86113700"
"bihar","2018","1","800026","63136","65482600"
"bihar","2018","1","842002","57670","62632200"
"bihar","2018","1","845438","56011","62629400"
"bihar","2018","1","823001","51768","56180000"
"bihar","2018","1","842001","46883","60539500"
"bihar","2018","2","800006","289074","284054000"
"bihar","2018","2","800001","251222","436290000"
"bihar","2018","2","800020","184124","255947000"
"bihar","2018","2","845401","105036","162911000"
"bihar","2018","2","800026","87771","116754000"
"bihar","2018","2","845438","78684","121398000"
"bihar","2018","2","800015","77783","119762000"
"bihar","2018","2","842002","74853","120529000"
"bihar","2018","2","823001","71312","105789000"
"bihar","2018","2","848101","67307","106553000"
"bihar","2018","3","800006","665118","534610000"
"bihar","2018","3","800001","456327","682308000"
"bihar","2018","3","800020","446790","456664000"
"bihar","2018","3","823003","212925","150071000"
"bihar","2018","3","800026","206452","216392000"
"bihar","2018","3","823001","197591","199191000"
"bihar","2018","3","803216","190750","149097000"
"bihar","2018","3","845401","179174","236464000"
"bihar","2018","3","823002","175214","142042000"
"bihar","2018","3","821115","161490","155867000"
"bihar","2018","4","800006","609082","621980000"
"bihar","2018","4","800001","473734","895379000"
"bihar","2018","4","800020","374925","529771000"
