"UnionTerritories","Year","Quarter","District_Pincode","Registered_User"
"jammu-&-kashmir","2020","3","193201","18089"
"jammu-&-kashmir","2020","3","180020","15552"
"jammu-&-kashmir","2020","3","180005","15175"
"jammu-&-kashmir","2020","3","192231","14748"
"jammu-&-kashmir","2020","3","181133","14610"
"jammu-&-kashmir","2020","3","190001","14402"
"jammu-&-kashmir","2020","3","180012","13333"
"jammu-&-kashmir","2020","3","184121","13160"
"jammu-&-kashmir","2020","4","182101","28888"
"jammu-&-kashmir","2020","4","180001","22613"
"jammu-&-kashmir","2020","4","193201","20269"
"jammu-&-kashmir","2020","4","180020","17601"
"jammu-&-kashmir","2020","4","180005","17328"
"jammu-&-kashmir","2020","4","192231","16498"
"jammu-&-kashmir","2020","4","181133","16439"
"jammu-&-kashmir","2020","4","190001","16265"
"jammu-&-kashmir","2020","4","180012","14882"
"jammu-&-kashmir","2020","4","184121","14784"
"jammu-&-kashmir","2021","1","182101","31390"
"jammu-&-kashmir","2021","1","180001","24595"
"jammu-&-kashmir","2021","1","193201","22099"
"jammu-&-kashmir","2021","1","180020","19151"
"jammu-&-kashmir","2021","1","180005","18879"
"jammu-&-kashmir","2021","1","192231","17958"
"jammu-&-kashmir","2021","1","181133","17860"
"jammu-&-kashmir","2021","1","190001","17690"
"jammu-&-kashmir","2021","1","180012","16221"
"jammu-&-kashmir","2021","1","184121","16051"
"jammu-&-kashmir","2021","2","182101","33659"
"jammu-&-kashmir","2021","2","180001","26276"
"jammu-&-kashmir","2021","2","193201","23642"
"jammu-&-kashmir","2021","2","180020","20467"
"jammu-&-kashmir","2021","2","180005","20198"
"jammu-&-kashmir","2021","2","192231","19265"
"jammu-&-kashmir","2021","2","181133","19148"
"jammu-&-kashmir","2021","2","190001","18895"
"jammu-&-kashmir","2021","2","180012","17346"
"jammu-&-kashmir","2021","2","184121","17237"
"jammu-&-kashmir","2021","3","182101","36192"
"jammu-&-kashmir","2021","3","180001","28186"
"jammu-&-kashmir","2021","3","193201","25344"
"jammu-&-kashmir","2021","3","180020","21927"
"jammu-&-kashmir","2021","3","180005","21649"
"jammu-&-kashmir","2021","3","192231","20723"
"jammu-&-kashmir","2021","3","181133","20600"
"jammu-&-kashmir","2021","3","190001","20246"
"jammu-&-kashmir","2021","3","184121","18662"
"jammu-&-kashmir","2021","3","180012","18569"
"jammu-&-kashmir","2021","4","182101","38671"
"jammu-&-kashmir","2021","4","180001","30020"
"jammu-&-kashmir","2021","4","193201","27105"
"jammu-&-kashmir","2021","4","180020","23401"
"jammu-&-kashmir","2021","4","180005","23128"
"jammu-&-kashmir","2021","4","192231","22118"
"jammu-&-kashmir","2021","4","181133","22005"
"jammu-&-kashmir","2021","4","190001","21611"
"jammu-&-kashmir","2021","4","184121","20002"
"jammu-&-kashmir","2021","4","180012","19767"
"jammu-&-kashmir","2022","1","182101","41063"
"jammu-&-kashmir","2022","1","180001","31758"
"jammu-&-kashmir","2022","1","193201","28829"
"jammu-&-kashmir","2022","1","180020","24799"
"jammu-&-kashmir","2022","1","180005","24442"
"jammu-&-kashmir","2022","1","192231","23555"
"jammu-&-kashmir","2022","1","181133","23359"
"jammu-&-kashmir","2022","1","190001","22898"
"jammu-&-kashmir","2022","1","184121","21297"
"jammu-&-kashmir","2022","1","180012","20947"
"jammu-&-kashmir","2022","2","182101","43312"
"jammu-&-kashmir","2022","2","180001","33417"
"jammu-&-kashmir","2022","2","193201","30410"
"jammu-&-kashmir","2022","2","180020","26109"
"jammu-&-kashmir","2022","2","180005","25723"
"jammu-&-kashmir","2022","2","192231","24821"
"jammu-&-kashmir","2022","2","181133","24618"
"jammu-&-kashmir","2022","2","190001","24126"
"jammu-&-kashmir","2022","2","184121","22450"
"jammu-&-kashmir","2022","2","180012","22048"
"jammu-&-kashmir","2022","3","182101","45610"
"jammu-&-kashmir","2022","3","180001","35165"
"jammu-&-kashmir","2022","3","193201","31990"
"jammu-&-kashmir","2022","3","180020","27497"
"jammu-&-kashmir","2022","3","180005","27083"
"jammu-&-kashmir","2022","3","192231","26129"
"jammu-&-kashmir","2022","3","181133","25935"
"jammu-&-kashmir","2022","3","190001","25369"
"jammu-&-kashmir","2022","3","184121","23655"
"jammu-&-kashmir","2022","3","180012","23216"
"jammu-&-kashmir","2022","4","182101","47853"
"jammu-&-kashmir","2022","4","180001","36869"
"jammu-&-kashmir","2022","4","193201","33394"
"jammu-&-kashmir","2022","4","180020","28871"
"jammu-&-kashmir","2022","4","180005","28384"
"jammu-&-kashmir","2022","4","192231","27354"
"jammu-&-kashmir","2022","4","181133","27194"
"jammu-&-kashmir","2022","4","190001","26613"
"jammu-&-kashmir","2022","4","184121","24660"
"jammu-&-kashmir","2022","4","180012","24303"
"ladakh","2018","1","194104","2329"
"ladakh","2018","1","194101","1584"
"ladakh","2018","1","194201","1397"
"ladakh","2018","1","194401","670"
"ladakh","2018","1","194107","641"
"ladakh","2018","1","194103","458"
"ladakh","2018","1","194102","353"
"ladakh","2018","1","194105","259"
"ladakh","2018","1","194106","255"
"ladakh","2018","1","194703","241"
"ladakh","2018","2","194104","3343"
"ladakh","2018","2","194101","2388"
"ladakh","2018","2","194201","2112"
"ladakh","2018","2","194107","984"
"ladakh","2018","2","194401","943"
"ladakh","2018","2","194103","655"
"ladakh","2018","2","194102","511"
"ladakh","2018","2","194105","361"
"ladakh","2018","2","194106","357"
"ladakh","2018","2","194703","342"
"ladakh","2018","3","194104","4461"
"ladakh","2018","3","194101","3292"
"ladakh","2018","3","194201","2882"
"ladakh","2018","3","194107","1385"
"ladakh","2018","3","194401","1264"
"ladakh","2018","3","194103","976"
"ladakh","2018","3","194102","717"
"ladakh","2018","3","194105","534"
"ladakh","2018","3","194106","519"
"ladakh","2018","3","194703","468"
"ladakh","2018","4","194104","5767"
"ladakh","2018","4","194101","4561"
"ladakh","2018","4","194201","3824"
"ladakh","2018","4","194107","1913"
"ladakh","2018","4","194401","1632"
"ladakh","2018","4","194103","1460"
"ladakh","2018","4","194102","970"
"ladakh","2018","4","194105","800"
"ladakh","2018","4","194106","706"
"ladakh","2018","4","194703","640"
"ladakh","2019","1","194104","6985"
"ladakh","2019","1","194101","5676"
"ladakh","2019","1","194201","4722"
"ladakh","2019","1","194107","2336"
"ladakh","2019","1","194401","1998"
"ladakh","2019","1","194103","1938"
"ladakh","2019","1","194102","1275"
"ladakh","2019","1","194105","1020"
"ladakh","2019","1","194106","902"
"ladakh","2019","1","194703","788"
"ladakh","2019","2","194104","8074"
"ladakh","2019","2","194101","6990"
"ladakh","2019","2","194201","5567"
"ladakh","2019","2","194107","2793"
"ladakh","2019","2","194103","2432"
"ladakh","2019","2","194401","2390"
"ladakh","2019","2","194102","1584"
"ladakh","2019","2","194105","1258"
"ladakh","2019","2","194106","1097"
"ladakh","2019","2","194703","949"
"ladakh","2019","3","194104","8972"
"ladakh","2019","3","194101","7968"
"ladakh","2019","3","194201","6210"
"ladakh","2019","3","194107","3004"
"ladakh","2019","3","194103","2647"
"ladakh","2019","3","194401","2601"
"ladakh","2019","3","194102","1723"
"ladakh","2019","3","194105","1386"
"ladakh","2019","3","194106","1162"
"ladakh","2019","3","194703","1014"
"ladakh","2019","4","194104","9875"
"ladakh","2019","4","194101","8791"
"ladakh","2019","4","194201","6838"
"ladakh","2019","4","194107","3321"
"ladakh","2019","4","194401","2945"
"ladakh","2019","4","194103","2850"
"ladakh","2019","4","194102","1873"
"ladakh","2019","4","194105","1501"
"ladakh","2019","4","194106","1304"
"ladakh","2019","4","194703","1054"
"ladakh","2020","1","194104","10826"
"ladakh","2020","1","194101","9668"
"ladakh","2020","1","194201","7470"
"ladakh","2020","1","194107","3617"
"ladakh","2020","1","194103","3320"
"ladakh","2020","1","194401","3216"
"ladakh","2020","1","194102","2152"
"ladakh","2020","1","194105","1776"
"ladakh","2020","1","194106","1403"
"ladakh","2020","1","194703","1207"
"ladakh","2020","2","194104","11904"
"ladakh","2020","2","194101","10546"
"ladakh","2020","2","194201","8273"
"ladakh","2020","2","194107","3957"
"ladakh","2020","2","194103","3885"
"ladakh","2020","2","194401","3519"
"ladakh","2020","2","194102","2449"
"ladakh","2020","2","194105","2060"
"ladakh","2020","2","194106","1518"
"ladakh","2020","2","194703","1358"
"ladakh","2020","3","194104","13038"
"ladakh","2020","3","194101","11446"
"ladakh","2020","3","194201","8999"
"ladakh","2020","3","194103","4416"
"ladakh","2020","3","194107","4322"
"ladakh","2020","3","194401","3865"
"ladakh","2020","3","194102","2748"
"ladakh","2020","3","194105","2360"
"ladakh","2020","3","194106","1661"
"ladakh","2020","3","194703","1526"
"ladakh","2020","4","194104","14355"
"ladakh","2020","4","194101","12651"
"ladakh","2020","4","194201","9940"
"ladakh","2020","4","194103","5069"
"ladakh","2020","4","194107","4681"
"ladakh","2020","4","194401","4313"
"ladakh","2020","4","194102","3028"
"ladakh","2020","4","194105","2673"
"ladakh","2020","4","194106","1803"
"ladakh","2020","4","194109","1697"
"ladakh","2021","1","194104","15511"
"ladakh","2021","1","194101","13620"
"ladakh","2021","1","194201","10674"
"ladakh","2021","1","194103","5484"
"ladakh","2021","1","194107","5026"
"ladakh","2021","1","194401","4631"
"ladakh","2021","1","194102","3256"
"ladakh","2021","1","194105","2886"
"ladakh","2021","1","194106","1933"
"ladakh","2021","1","194109","1854"
"ladakh","2021","2","194104","16585"
"ladakh","2021","2","194101","14606"
"ladakh","2021","2","194201","11446"
"ladakh","2021","2","194103","5935"
"ladakh","2021","2","194107","5397"
"ladakh","2021","2","194401","4964"
"ladakh","2021","2","194102","3499"
"ladakh","2021","2","194105","3111"
"ladakh","2021","2","194106","2070"
"ladakh","2021","2","194109","1998"
"ladakh","2021","3","194104","17813"
"ladakh","2021","3","194101","15772"
"ladakh","2021","3","194201","12397"
"ladakh","2021","3","194103","6415"
"ladakh","2021","3","194107","5819"
"ladakh","2021","3","194401","5438"
"ladakh","2021","3","194102","3811"
"ladakh","2021","3","194105","3389"
"ladakh","2021","3","194106","2243"
"ladakh","2021","3","194109","2193"
"ladakh","2021","4","194104","19007"
"ladakh","2021","4","194101","16834"
"ladakh","2021","4","194201","13309"
"ladakh","2021","4","194103","6889"
"ladakh","2021","4","194107","6240"
"ladakh","2021","4","194401","5862"
"ladakh","2021","4","194102","4093"
"ladakh","2021","4","194105","3639"
"ladakh","2021","4","194106","2420"
"ladakh","2021","4","194109","2397"
"ladakh","2022","1","194104","20154"
"ladakh","2022","1","194101","17877"
"ladakh","2022","1","194201","14135"
"ladakh","2022","1","194103","7324"
"ladakh","2022","1","194107","6632"
"ladakh","2022","1","194401","6231"
"ladakh","2022","1","194102","4370"
"ladakh","2022","1","194105","3888"
"ladakh","2022","1","194106","2563"
"ladakh","2022","1","194109","2545"
"ladakh","2022","2","194104","21222"
"ladakh","2022","2","194101","18842"
"ladakh","2022","2","194201","14911"
"ladakh","2022","2","194103","7729"
"ladakh","2022","2","194107","7006"
"ladakh","2022","2","194401","6571"
"ladakh","2022","2","194102","4602"
"ladakh","2022","2","194105","4102"
"ladakh","2022","2","194106","2710"
"ladakh","2022","2","194109","2681"
"ladakh","2022","3","194104","22353"
"ladakh","2022","3","194101","19786"
"ladakh","2022","3","194201","15631"
"ladakh","2022","3","194103","8113"
"ladakh","2022","3","194107","7342"
"ladakh","2022","3","194401","6856"
"ladakh","2022","3","194102","4828"
"ladakh","2022","3","194105","4306"
"ladakh","2022","3","194106","2840"
"ladakh","2022","3","194109","2791"
"ladakh","2022","4","194104","23418"
"ladakh","2022","4","194101","20668"
"ladakh","2022","4","194201","16206"
"ladakh","2022","4","194103","8405"
"ladakh","2022","4","194107","7641"
"ladakh","2022","4","194401","7055"
"ladakh","2022","4","194102","5020"
"ladakh","2022","4","194105","4454"
"ladakh","2022","4","194106","2943"
"ladakh","2022","4","194109","2832"
"lakshadweep","2018","1","682555","175"
"lakshadweep","2018","1","682557","85"
"lakshadweep","2018","1","682551","78"
"lakshadweep","2018","1","682559","71"
"lakshadweep","2018","1","682552","44"
"lakshadweep","2018","1","682556","37"
"lakshadweep","2018","1","682554","10"
"lakshadweep","2018","1","682558","1"
"lakshadweep","2018","2","682555","246"
"lakshadweep","2018","2","682551","126"
"lakshadweep","2018","2","682557","94"
"lakshadweep","2018","2","682559","82"
"lakshadweep","2018","2","682552","61"
"lakshadweep","2018","2","682556","56"
"lakshadweep","2018","2","682554","18"
"lakshadweep","2018","2","682558","3"
"lakshadweep","2018","3","682555","338"
"lakshadweep","2018","3","682551","175"
"lakshadweep","2018","3","682557","131"
"lakshadweep","2018","3","682559","93"
"lakshadweep","2018","3","682552","86"
"lakshadweep","2018","3","682556","68"
"lakshadweep","2018","3","682554","22"
"lakshadweep","2018","3","682558","5"
"lakshadweep","2018","4","682555","429"
"lakshadweep","2018","4","682551","241"
"lakshadweep","2018","4","682557","148"
"lakshadweep","2018","4","682559","116"
"lakshadweep","2018","4","682552","110"
"lakshadweep","2018","4","682556","84"
"lakshadweep","2018","4","682554","23"
"lakshadweep","2018","4","682558","5"
"lakshadweep","2019","1","682555","549"
"lakshadweep","2019","1","682551","299"
"lakshadweep","2019","1","682557","166"
"lakshadweep","2019","1","682552","132"
"lakshadweep","2019","1","682559","129"
"lakshadweep","2019","1","682556","107"
"lakshadweep","2019","1","682554","29"
"lakshadweep","2019","1","682558","5"
"lakshadweep","2019","2","682555","685"
"lakshadweep","2019","2","682551","367"
"lakshadweep","2019","2","682557","201"
"lakshadweep","2019","2","682552","158"
"lakshadweep","2019","2","682559","155"
"lakshadweep","2019","2","682556","139"
"lakshadweep","2019","2","682554","35"
"lakshadweep","2019","2","682558","7"
"lakshadweep","2019","3","682555","813"
"lakshadweep","2019","3","682551","469"
"lakshadweep","2019","3","682557","243"
"lakshadweep","2019","3","682552","185"
"lakshadweep","2019","3","682559","176"
"lakshadweep","2019","3","682556","173"
"lakshadweep","2019","3","682554","51"
"lakshadweep","2019","3","682558","7"
"lakshadweep","2019","4","682555","923"
"lakshadweep","2019","4","682551","538"
"lakshadweep","2019","4","682557","279"
"lakshadweep","2019","4","682552","212"
"lakshadweep","2019","4","682559","195"
"lakshadweep","2019","4","682556","193"
"lakshadweep","2019","4","682554","77"
"lakshadweep","2019","4","682558","10"
"lakshadweep","2020","1","682555","1032"
"lakshadweep","2020","1","682551","633"
"lakshadweep","2020","1","682557","332"
"lakshadweep","2020","1","682552","248"
"lakshadweep","2020","1","682556","227"
"lakshadweep","2020","1","682559","200"
"lakshadweep","2020","1","682554","89"
"lakshadweep","2020","1","682558","11"
"lakshadweep","2020","2","682555","1178"
"lakshadweep","2020","2","682551","744"
"lakshadweep","2020","2","682557","376"
"lakshadweep","2020","2","682552","274"
"lakshadweep","2020","2","682556","271"
"lakshadweep","2020","2","682559","207"
"lakshadweep","2020","2","682554","121"
"lakshadweep","2020","2","682558","16"
"lakshadweep","2020","3","682555","1334"
"lakshadweep","2020","3","682551","866"
"lakshadweep","2020","3","682557","429"
"lakshadweep","2020","3","682552","323"
"lakshadweep","2020","3","682556","311"
"lakshadweep","2020","3","682559","220"
"lakshadweep","2020","3","682554","142"
"lakshadweep","2020","3","682558","19"
"lakshadweep","2020","4","682555","1530"
"lakshadweep","2020","4","682551","981"
"lakshadweep","2020","4","682557","480"
"lakshadweep","2020","4","682552","388"
"lakshadweep","2020","4","682556","354"
"lakshadweep","2020","4","682559","256"
"lakshadweep","2020","4","682554","168"
"lakshadweep","2020","4","682558","22"
"lakshadweep","2021","1","682555","1664"
"lakshadweep","2021","1","682551","1083"
"lakshadweep","2021","1","682557","524"
"lakshadweep","2021","1","682552","427"
"lakshadweep","2021","1","682556","396"
"lakshadweep","2021","1","682559","276"
"lakshadweep","2021","1","682554","181"
"lakshadweep","2021","1","682558","26"
"lakshadweep","2021","2","682555","1780"
"lakshadweep","2021","2","682551","1154"
"lakshadweep","2021","2","682557","559"
"lakshadweep","2021","2","682552","463"
"lakshadweep","2021","2","682556","424"
"lakshadweep","2021","2","682559","295"
"lakshadweep","2021","2","682554","194"
"lakshadweep","2021","2","682558","27"
"lakshadweep","2021","3","682555","1914"
"lakshadweep","2021","3","682551","1237"
"lakshadweep","2021","3","682557","607"
"lakshadweep","2021","3","682552","504"
"lakshadweep","2021","3","682556","461"
"lakshadweep","2021","3","682559","321"
"lakshadweep","2021","3","682554","212"
"lakshadweep","2021","3","682558","31"
"lakshadweep","2021","4","682555","2037"
"lakshadweep","2021","4","682551","1321"
"lakshadweep","2021","4","682557","654"
"lakshadweep","2021","4","682552","536"
"lakshadweep","2021","4","682556","486"
"lakshadweep","2021","4","682559","339"
"lakshadweep","2021","4","682554","233"
"lakshadweep","2021","4","682558","32"
"lakshadweep","2022","1","682555","2165"
"lakshadweep","2022","1","682551","1400"
"lakshadweep","2022","1","682557","692"
"lakshadweep","2022","1","682552","570"
"lakshadweep","2022","1","682556","519"
"lakshadweep","2022","1","682559","363"
"lakshadweep","2022","1","682554","246"
"lakshadweep","2022","1","682558","35"
"lakshadweep","2022","2","682555","2279"
"lakshadweep","2022","2","682551","1473"
"lakshadweep","2022","2","682557","732"
"lakshadweep","2022","2","682552","609"
"lakshadweep","2022","2","682556","558"
"lakshadweep","2022","2","682559","379"
"lakshadweep","2022","2","682554","261"
"lakshadweep","2022","2","682558","36"
"lakshadweep","2022","3","682555","2391"
"lakshadweep","2022","3","682551","1555"
"lakshadweep","2022","3","682557","766"
"lakshadweep","2022","3","682552","642"
"lakshadweep","2022","3","682556","592"
"lakshadweep","2022","3","682559","389"
"lakshadweep","2022","3","682554","273"
"lakshadweep","2022","3","682558","37"
"lakshadweep","2022","4","682555","2520"
"lakshadweep","2022","4","682551","1627"
"lakshadweep","2022","4","682557","797"
"lakshadweep","2022","4","682552","675"
"lakshadweep","2022","4","682556","609"
"lakshadweep","2022","4","682559","409"
"lakshadweep","2022","4","682554","285"
"lakshadweep","2022","4","682558","39"
"puducherry","2018","1","605110","5295"
"puducherry","2018","1","605008","4326"
"puducherry","2018","1","605107","3824"
"puducherry","2018","1","605004","3765"
"puducherry","2018","1","605009","3488"
"puducherry","2018","1","605011","2833"
"puducherry","2018","1","605013","2631"
"puducherry","2018","1","605001","2603"
"puducherry","2018","1","605010","2577"
"puducherry","2018","1","533464","2500"
"puducherry","2018","2","605110","6941"
"puducherry","2018","2","605008","5562"
"puducherry","2018","2","605107","5088"
"puducherry","2018","2","605004","4951"
"puducherry","2018","2","605009","4559"
"puducherry","2018","2","605011","3734"
"puducherry","2018","2","605010","3468"
"puducherry","2018","2","605001","3430"
"puducherry","2018","2","605013","3429"
"puducherry","2018","2","533464","3232"
"puducherry","2018","3","605110","8620"
"puducherry","2018","3","605008","6777"
"puducherry","2018","3","605107","6258"
"puducherry","2018","3","605004","6118"
"puducherry","2018","3","605009","5721"
"puducherry","2018","3","605011","4602"
"puducherry","2018","3","605001","4229"
"puducherry","2018","3","605010","4208"
"puducherry","2018","3","605013","4174"
"puducherry","2018","3","533464","3926"
"puducherry","2018","4","605110","11531"
"puducherry","2018","4","605008","9152"
"puducherry","2018","4","605107","8479"
"puducherry","2018","4","605004","8467"
"puducherry","2018","4","605009","7573"
"puducherry","2018","4","605011","6222"
"puducherry","2018","4","605010","5692"
"puducherry","2018","4","605013","5628"
"puducherry","2018","4","605001","5486"
"puducherry","2018","4","533464","4901"
"puducherry","2019","1","605110","14136"
"puducherry","2019","1","605008","11169"
"puducherry","2019","1","605107","10375"
"puducherry","2019","1","605004","10371"
"puducherry","2019","1","605009","9199"
"puducherry","2019","1","605011","7594"
"puducherry","2019","1","605013","6815"
"puducherry","2019","1","605010","6802"
"puducherry","2019","1","605001","6703"
"puducherry","2019","1","605007","6017"
"puducherry","2019","2","605110","16837"
"puducherry","2019","2","605008","13076"
"puducherry","2019","2","605004","12215"
"puducherry","2019","2","605107","12205"
"puducherry","2019","2","605009","10650"
"puducherry","2019","2","605011","9000"
"puducherry","2019","2","605001","8190"
"puducherry","2019","2","605013","7982"
"puducherry","2019","2","605010","7830"
"puducherry","2019","2","605007","7155"
"puducherry","2019","3","605110","19211"
"puducherry","2019","3","605008","14756"
"puducherry","2019","3","605107","13994"
"puducherry","2019","3","605004","13911"
"puducherry","2019","3","605009","11926"
"puducherry","2019","3","605011","10048"
"puducherry","2019","3","605001","9516"
"puducherry","2019","3","605013","9036"
"puducherry","2019","3","605010","8819"
"puducherry","2019","3","605007","8286"
"puducherry","2019","4","605110","22470"
"puducherry","2019","4","605008","16680"
"puducherry","2019","4","605107","16318"
"puducherry","2019","4","605004","15963"
"puducherry","2019","4","605009","13635"
"puducherry","2019","4","605011","11461"
"puducherry","2019","4","605001","10910"
"puducherry","2019","4","605013","10207"
"puducherry","2019","4","605010","10117"
"puducherry","2019","4","605007","9513"
"puducherry","2020","1","605110","25687"
"puducherry","2020","1","605008","18656"
"puducherry","2020","1","605107","18556"
"puducherry","2020","1","605004","18046"
"puducherry","2020","1","605009","15245"
"puducherry","2020","1","605011","12795"
"puducherry","2020","1","605001","12186"
"puducherry","2020","1","605013","11425"
"puducherry","2020","1","605010","11275"
"puducherry","2020","1","605007","10904"
"puducherry","2020","2","605110","28750"
"puducherry","2020","2","605107","20938"
"puducherry","2020","2","605008","20563"
"puducherry","2020","2","605004","20030"
"puducherry","2020","2","605009","16663"
"puducherry","2020","2","605011","13873"
"puducherry","2020","2","605001","12977"
"puducherry","2020","2","605013","12367"
"puducherry","2020","2","605010","12294"
"puducherry","2020","2","605007","12240"
"puducherry","2020","3","605110","32402"
"puducherry","2020","3","605107","23636"
"puducherry","2020","3","605008","22798"
"puducherry","2020","3","605004","22436"
"puducherry","2020","3","605009","18479"
"puducherry","2020","3","605011","15322"
"puducherry","2020","3","605001","14054"
"puducherry","2020","3","605007","13851"
"puducherry","2020","3","605010","13587"
"puducherry","2020","3","605013","13559"
"puducherry","2020","4","605110","36516"
"puducherry","2020","4","605107","26885"
"puducherry","2020","4","605008","25225"
"puducherry","2020","4","605004","24940"
"puducherry","2020","4","605009","20600"
"puducherry","2020","4","605011","17122"
"puducherry","2020","4","605007","15539"
"puducherry","2020","4","605001","15397"
"puducherry","2020","4","605010","15198"
"puducherry","2020","4","605013","15108"
"puducherry","2021","1","605110","39705"
"puducherry","2021","1","605107","29175"
"puducherry","2021","1","605008","27263"
"puducherry","2021","1","605004","27010"
"puducherry","2021","1","605009","22267"
"puducherry","2021","1","605011","18462"
"puducherry","2021","1","605007","16918"
"puducherry","2021","1","605001","16548"
"puducherry","2021","1","605010","16417"
"puducherry","2021","1","605013","16376"
"puducherry","2021","2","605110","42482"
"puducherry","2021","2","605107","31257"
"puducherry","2021","2","605008","29084"
"puducherry","2021","2","605004","28831"
"puducherry","2021","2","605009","23778"
"puducherry","2021","2","605011","19690"
"puducherry","2021","2","605007","18079"
"puducherry","2021","2","605001","17658"
"puducherry","2021","2","605010","17498"
"puducherry","2021","2","605013","17467"
"puducherry","2021","3","605110","45619"
"puducherry","2021","3","605107","33660"
"puducherry","2021","3","605008","31097"
"puducherry","2021","3","605004","30853"
"puducherry","2021","3","605009","25458"
"puducherry","2021","3","605011","21041"
"puducherry","2021","3","605007","19440"
"puducherry","2021","3","605001","18888"
"puducherry","2021","3","605010","18753"
"puducherry","2021","3","605013","18675"
"puducherry","2021","4","605110","48727"
"puducherry","2021","4","605107","35995"
"puducherry","2021","4","605008","33154"
"puducherry","2021","4","605004","32915"
"puducherry","2021","4","605009","27171"
"puducherry","2021","4","605011","22408"
"puducherry","2021","4","605007","20753"
"puducherry","2021","4","605001","20108"
"puducherry","2021","4","605010","19971"
"puducherry","2021","4","605013","19909"
"puducherry","2022","1","605110","51639"
"puducherry","2022","1","605107","38173"
"puducherry","2022","1","605008","35063"
"puducherry","2022","1","605004","34846"
"puducherry","2022","1","605009","28729"
"puducherry","2022","1","605011","23684"
"puducherry","2022","1","605007","22006"
"puducherry","2022","1","605001","21245"
"puducherry","2022","1","605010","21139"
"puducherry","2022","1","605013","21038"
"puducherry","2022","2","605110","54423"
"puducherry","2022","2","605107","40308"
"puducherry","2022","2","605008","36856"
"puducherry","2022","2","605004","36618"
"puducherry","2022","2","605009","30254"
"puducherry","2022","2","605011","24910"
"puducherry","2022","2","605007","23152"
"puducherry","2022","2","605001","22300"
"puducherry","2022","2","605010","22248"
"puducherry","2022","2","605013","22133"
"puducherry","2022","3","605110","57334"
"puducherry","2022","3","605107","42562"
"puducherry","2022","3","605008","38768"
"puducherry","2022","3","605004","38540"
"puducherry","2022","3","605009","31818"
"puducherry","2022","3","605011","26199"
"puducherry","2022","3","605007","24425"
"puducherry","2022","3","605001","23444"
"puducherry","2022","3","605010","23414"
"puducherry","2022","3","605013","23272"
"puducherry","2022","4","605110","60161"
"puducherry","2022","4","605107","44713"
"puducherry","2022","4","605008","40658"
"puducherry","2022","4","605004","40383"
"puducherry","2022","4","605009","33355"
"puducherry","2022","4","605011","27461"
"puducherry","2022","4","605007","25628"
"puducherry","2022","4","605001","24593"
"puducherry","2022","4","605010","24548"
"puducherry","2022","4","605013","24424"
